tweet_text,month_of_tweet
Rio Ferdinand receives outpouring of support after emotional documentary about wife's death from cancer pic.twitter.com/OtC3IDpaD9,3
MWASIA - New China-NZ biotech venture targets cancer - HRC chief executive Professor Kath McPherson said the new…,3
MWASIA - New China-NZ biotech venture targets cancer,3
"After her own breast cancer diagnosis, Christina Applegate founded Right Action for Women, an…",3
#Stigmabase | AS - New China-NZ biotech venture targets cancer - HRC chief executive Professor Kath McPherson said…,3
#Stigmabase | AS - New China-NZ biotech venture targets cancer,3
I'm at King Hussein Cancer Foundation in Amman,3
I'm at Kuwait Cancer Control Centre,3
". Breast Cancer Awareness Campaign Oct,17, 2016 @ Jordan… …",3
I'm at Kuwait Cancer Control Centre,3
Rio Ferdinand opens up about his wife's death from breast cancer pic.twitter.com/kmOGWLJM7Y,3
"Meet Layth, a great boy at the King Hussein Cancer Center. He is as much my child as my children are #MothersDaypic.twitter.com/8tgAgsSbB0",3
Uganda's untreatedCancerPatients're waitingTOdie since itsOnlyRadiotherapy machineBroke inApril They're dyingOFtreatable cancer,3
"One year ago today #cancer stole this beautiful boy from his family, from his mom, his dad and…",3
Gm (@ King Hussein Cancer Center Early Detection),3
It was great seeing amazing zins participating at the Zumbathon for Children Cancer Center…,3
Cancers as a drug for me . (best evening) #girlsgeneration #fashion #style #fancy #look…,3
Joe Thompson: Rochdale midfielder diagnosed with cancer for second time …pic.twitter.com/q1jxbxoKDH,3
I'm at Kuwait Cancer Control Centre,3
I'm at Kuwait Cancer Control Centre,3
I'm at Kuwait Cancer Control Centre,3
#مساء_الحب #مساء_النور @ Kuwait Cancer Control Center KCCC,3
Just posted a photo @ Children's Cancer Hospital Eygpt 57357 …,3
I'm at King Hussein Cancer Foundation in Amman pic.twitter.com/tb89fEERyt,3
First day (@ Children's Cancer Center in Beirut),3
"A Bladder cancer is mine @ My Humble , Simple & Sweet Home ;) …",3
All A #Cancer Want To Do Is Make You Happy .. So Appreciate All The Little Things They Do For You Because Nobody Else Is Going To Do It,3
"#Cancers Can Be Heartless When It Comes To Certain Things , But There Is Always A Good Reason Behind It # #Cancer_Horoscope",3
I'm at King Hussein Cancer Foundation in Amman,3
Watch from everywhere Listen without regard It's what you choose In between cancer and all the fire.,3
The way from the #hospital gate to the #cancer center .. My everyday #morningview before…,3
Oh god this is what going to listen to your skull is pink for breast cancer.,2
We still face terrorists who started the cancer drugs fund? Not labour - us.,2
social talk on cancers in #tunisia #tunis with Dr Zarrouk,2
$100m payout over cancer death …,2
"God please, heal those with cancer, ameen.",2
#نباطشية #هابي_غفارة #OnDuty @ Kuwait Cancer Control Center KCCC,2
do u like Big Time Rush ? Well they r just like u supercool.on Google I so a list with Famous Cancers you whas there,2
What About #cancer #horoscopes ?,2
I'm at Kuwait Cancer Control Center,2
I am cancer...lol,2
"""Gelang Harapan"" for cancer charity idr 100k. Available at… (w/ Gadis & Bagas at [pic] —",2
mi #bot dice: [link] Watch: 65-Year-Old With Cancer Describes Her Mushroom Trip : Psychonaut …,2
Just posted a photo @ BARRY BarberShop …,2
#TB #SCOPS #57357 #academics #clinical_pharmacy @ Children's Cancer… …,2
Probably my greatest nemesis is suburban man. But my fairy phone will only increase your risk of being a canadian with terminal cancer.,2
mi #bot dice: [video] (via The guys who did the Motorboating for Cancer video had their donations refunded. : vi.. …,2
CANCER: Your tweets when you realise that some people NEVER received their teen scorecard. How are feelings even legal?’,2
"Watching Broken Circle Breakdown, a Belgian film about a couple watching their child die of cancer. #SaturdayNightStayinInClub",2
Happy Valentine to all lovers @ Kuwait Cancer Control Center KCCC …,2
#Repost ・・・ Today during our Pilates class for cancer survivors. Thank you ladies for…,2
there is no word to explain myself after I watched your cancer hospital visit... You are my idol,2
Goodmorning Pistoia ! A rainy day with Breast cancer research week @ Centro Storico Pistoia,2
Every time the broadcast aired every night I dream of being a canadian with terminal cancer.,2
Just posted a photo @ Kuwait Cancer Control Center KCCC,2
If you have lung cancer. Do you have here is DON’T GO TO BALLET SCHOOL.,2
Riyadh:my first work trip since the cancer. This is the cover for my trip book. Love my girls! pic.twitter.com/MYn6jxnkuu,2
"Lost a dear friend to cancer, her funeral will be on my birthday tomorrow feb 7th, I think we…",2
my little treasure #girls #makeup @ Vinnytsya City …,2
“ Depression: cancer’s invisible side effect ” fantastic article to share #stigma #depression everywhere,2
"The re-photographed images are there, of course current feminist approaches to critical levels. You have lung cancer. Sweaty! Poison frogs!",5
#shutupanddance #zumba #zumbathon WHEN BEIRUT UNITES FOR A CAUSE #cancer ccclebanon #chugether…,5
"I did appreciate your ""absolutely perfect!"" to what i said to Tatanka & he answered back. It was!! I'm going into breast cancer>",5
#USA activating my #CANCER #ATROCITY #BONES for OPERATION MIDNIGHT SNAKE.,5
Cancer loading... @ IF PERFORMANCE Hall,5
#cancer #cockroach #transilvania @ The Londoner - Great English Pub,5
"The disturbing part: I wear my handsomest tie, or will be here on the skull is pink for breast cancer.",5
Because i know it’s an artwork connected to a game on iphone with m... — television impregnates us all cancer???,5
"Its all about shoes...and the legs, of course at fashion show donated to children with cancer..…",5
"True cancer of frontend development... #forum #frontend #development @ Belgrade, Serbia",5
"Susan G. Komen's Mission: ""To save lives and end breast cancer forever by empowering others,…",5
"Susan G. Komen Breast Cancer Foundation is the most widely known, largest and best-funded breast…",5
The new war on cancer,5
"We place the contraceptive pill will burrow directly through your letterbox: ""I would kill us all cancer???",5
Cancer @ Mansoura University . 2016,5
visited children with cancer today in #Gaza and are doing… …,5
"The sun is dying of incurable cancer; pressing myself up to EEG, concentrate as hard as it gorges itself.",5
Cancer #contagiousbodies #sergi #exhibition #çağdaşsanat #contemporaryart #itü #opening…,5
Best team..el7amdolellah we got to collect 86000 pounds for the unable cancer patients…,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a video @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a video @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
Just posted a photo @ Kuwait Cancer Control Center KCCC …,5
#USA activating my #CANCER #ATROCITY #BONES for OPERATION MIDNIGHT SNAKE.,5
"Today, my mom is 11 years cancer free love you more than all of the sand on the beach. @ Mommy…",4
"""Beautiful Day"" - #TheEdge meets #PopeFrancis at Vatican's cancer research conference.…",4
"Cancer killed my sister's husbund at 48. And my other sister went through surgery for breast cancer last year, at 46.",4
"Picture the sun is dying of cancer.""",4
Even I am starting to be surprised at how deep this cancer goes. Tweeting Goebbels???!!!!! …,4
I'm at King Hussein Cancer Foundation in Amman,4
